date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:13	24700/24700	---M--	200	added ('OK')	image/png	etag:%22126650f22a190006634b950e59f0cc0c%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/cta1.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/cta1.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:13	22914/22914	---M--	200	added ('OK')	image/png	etag:%224772a16a6eabbc41d4fc78f03cf6915b%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/cta2.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/cta2.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:14	29774/29774	---M--	200	added ('OK')	image/png	etag:%22175c8668585a92fdcefb3e566b9b96c6%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/1.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/1.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:14	32522/32522	---M--	200	added ('OK')	image/png	etag:%22388565de4d88c697cf9aa605175bda33%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/2.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/2.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:14	64248/64248	---M--	200	added ('OK')	image/png	etag:%22c03e28f4232f3859b559d42a639670a7%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/3.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/3.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:14	59290/59290	---M--	200	added ('OK')	image/png	etag:%22040d612cd50ba05a43b3b44b9649a366%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/4.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/4.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:15	56654/56654	---M--	200	added ('OK')	image/png	etag:%22e2f341d2aa31b4d507b679c71f194caa%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/5.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/5.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:15	28806/28806	---M--	200	added ('OK')	image/png	etag:%226e8cebcedae142f8921cec17802d4cb8%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/6.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/6.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:15	29614/29614	---M--	200	added ('OK')	image/png	etag:%2299c4e9adde6a7f12cb7552ebacf9ee44%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/7.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/7.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:15	167590/167590	---M--	200	added ('OK')	image/png	etag:%226bc193bf6cc523ab3d2ae0d53fa50417%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/cta3.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/cta3.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:16	285314/285314	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-45a82%22	https://code.jquery.com/jquery-3.7.1.js	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/code.jquery.com/jquery-3.7.1.js	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:17	80420/80420	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213a24-kNFQNu9I/LM2oTW66BK0VmnxkEQ%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:17	529159/529159	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-81307%22	https://code.jquery.com/ui/1.13.2/jquery-ui.js	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/code.jquery.com/ui/1.13.2/jquery-ui.js	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:18	249906/249906	---M--	200	added ('OK')	image/png	etag:%22f61d90c4f4aca545a89125766334004b%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win2.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win2.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:19	249383/249383	---M--	200	added ('OK')	image/png	etag:%22a26d2924efc5bc787b36eef23528e5c6%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win3.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win3.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:20	250035/250035	---M--	200	added ('OK')	image/png	etag:%22b2979ac39f9a28ae46885c8148c544a8%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win4.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win4.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:20	249938/249938	---M--	200	added ('OK')	image/png	etag:%22651c2331d360f03bc7ffcf4bb8f066a1%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win5.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win5.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=765680512399890&cpid=40f02150-06c8-4c09-b0ae-d3534ff487b6&lpid=2f462c92-d176-4ea1-b07d-c5046f059086)
21:01:21	400313/400313	---M--	200	added ('OK')	image/png	etag:%22daff797eb92b56781cb08005454e555e%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win-box.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/win-box.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/css/style.css)
21:01:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2013:01:32%20GMT	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/bg-wheel.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/bg-wheel.1a.delayed	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/css/style.css)
21:01:21	530216/530216	---M--	200	added ('OK')	image/png	etag:%2217724bc1105715347d109c092838b6f4%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/bg.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/bg.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/css/style.css)
21:01:22	315857/315857	---M--	200	added ('OK')	image/png	etag:%22cbdd59215caa220aca5845efe0cd2ff9%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/frame.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/frame.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/css/style.css)
21:01:22	124315/124315	---M--	200	added ('OK')	image/png	etag:%2287262fc0ea0a06e02b0b9794010a4387%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/wheel.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/wheel.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/css/style.css)
21:01:22	109963/109963	---M--	200	added ('OK')	image/png	etag:%22ef1a301992c38a3f77143fb31bbb0ea5%22	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/games.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/games.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/css/style.css)
21:01:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2013:01:33%20GMT	https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/winner.png	C:/Users/User/OneDrive/Pictures/DC88/SPINNING/DC88/redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/images/winner.png	(from https://redcomparison.com/04177-5-drinks-to-keep-you-warm-during-the-rains/css/style.css)
